session_id,session_label,lap_number,lap_time_s,distance_m,track_section,sector,speed_kmh,throttle_pct,brake_pressure_pct,rpm,steering_angle_deg,battery_voltage_v,powertrain_temp_c
S03,Hot afternoon running,3,54.0,1041.57,Final Corner,Sector 3,67.69,78.8,0.0,7323.0,47.2,389.0,73.84
S03,Hot afternoon running,3,54.5,1051.42,Final Corner,Sector 3,72.49,39.6,0.0,7715.0,51.5,392.31,74.0
S03,Hot afternoon running,3,55.0,1061.66,Final Corner,Sector 3,74.51,35.9,0.0,7880.0,55.4,393.35,73.93
S03,Hot afternoon running,3,55.5,1072.07,Final Corner,Sector 3,75.22,0.0,18.5,7938.0,43.8,396.42,73.7
S03,Hot afternoon running,3,56.0,1082.43,Final Corner,Sector 3,74.59,39.2,0.0,7887.0,32.3,391.63,73.56
S03,Hot afternoon running,3,56.5,1092.81,Final Corner,Sector 3,75.28,0.0,16.3,7943.0,12.6,397.3,73.36
S03,Hot afternoon running,4,0.1,2.11,Main Straight,Sector 1,76.02,100.0,0.0,8003.0,-1.2,386.05,73.52
S03,Hot afternoon running,4,0.6,13.19,Main Straight,Sector 1,82.2,98.3,0.0,8507.0,0.2,385.1,74.17
S03,Hot afternoon running,4,1.1,25.07,Main Straight,Sector 1,87.61,99.6,0.0,8949.0,1.1,384.11,74.88
S03,Hot afternoon running,4,1.6,37.63,Main Straight,Sector 1,92.3,100.0,0.0,9332.0,2.9,384.1,75.64
S03,Hot afternoon running,4,2.1,50.8,Main Straight,Sector 1,96.34,100.0,0.0,9662.0,-1.2,383.64,76.42
S03,Hot afternoon running,4,2.6,64.48,Main Straight,Sector 1,99.83,96.6,0.0,9946.0,-0.4,384.39,77.24
S03,Hot afternoon running,4,3.1,78.6,Main Straight,Sector 1,102.83,100.0,0.0,10191.0,2.0,384.19,78.09
S03,Hot afternoon running,4,3.6,93.1,Main Straight,Sector 1,105.36,98.2,0.0,10398.0,-0.2,383.64,78.94
S03,Hot afternoon running,4,4.1,107.91,Main Straight,Sector 1,107.53,100.0,0.0,10575.0,1.9,383.03,79.81
S03,Hot afternoon running,4,4.6,123.01,Main Straight,Sector 1,109.43,100.0,0.0,10729.0,4.1,383.77,80.71
S03,Hot afternoon running,4,5.1,138.34,Main Straight,Sector 1,111.01,98.8,0.0,10858.0,0.5,383.61,81.59
S03,Hot afternoon running,4,5.6,153.88,Main Straight,Sector 1,112.38,100.0,0.0,10970.0,1.1,383.16,82.51
S03,Hot afternoon running,4,6.1,169.55,Main Straight,Sector 1,112.87,42.3,0.0,11010.0,-2.7,389.34,82.76
S03,Hot afternoon running,4,6.6,184.0,Main Straight,Sector 1,96.37,0.4,56.1,9664.0,-1.9,396.44,82.22
S03,Hot afternoon running,4,7.1,196.39,Main Straight,Sector 1,85.33,1.8,29.1,8763.0,0.3,396.56,81.71
S03,Hot afternoon running,4,7.6,207.72,Main Straight,Sector 1,79.41,0.0,19.7,8280.0,-0.8,396.04,81.18
S03,Hot afternoon running,4,8.1,218.38,Main Straight,Sector 1,75.11,2.6,13.7,7929.0,-0.6,396.51,80.66
S03,Hot afternoon running,4,8.6,228.69,Turn 1 Braking Zone,Sector 1,73.96,40.5,0.0,7835.0,-4.2,391.67,80.38
S03,Hot afternoon running,4,9.1,238.68,Turn 1 Braking Zone,Sector 1,69.69,5.6,13.5,7486.0,0.2,396.01,79.88
S03,Hot afternoon running,4,9.6,248.04,Turn 1 Braking Zone,Sector 1,65.86,1.0,14.4,7175.0,-3.7,396.08,79.38
S03,Hot afternoon running,4,10.1,257.2,Turn 1 Braking Zone,Sector 1,66.02,0.0,18.4,7187.0,-0.1,395.73,79.17
S03,Hot afternoon running,4,10.6,266.36,Turn 1 Braking Zone,Sector 1,66.03,0.0,10.8,7188.0,-3.5,396.85,78.97
S03,Hot afternoon running,4,11.1,275.52,Turn 1 Braking Zone,Sector 1,66.5,1.6,13.9,7226.0,-1.5,396.27,78.77
S03,Hot afternoon running,4,11.6,284.72,Turn 1 Medium Left,Sector 1,66.21,4.6,16.3,7203.0,-11.9,395.69,78.51
S03,Hot afternoon running,4,12.1,293.86,Turn 1 Medium Left,Sector 1,65.89,0.0,12.6,7177.0,-24.2,395.7,78.2
S03,Hot afternoon running,4,12.6,302.96,Turn 1 Medium Left,Sector 1,65.95,0.7,17.8,7181.0,-45.6,395.93,77.93
S03,Hot afternoon running,4,13.1,312.04,Turn 1 Medium Left,Sector 1,65.36,31.9,0.0,7133.0,-54.5,394.21,77.69
S03,Hot afternoon running,4,13.6,321.17,Turn 1 Medium Left,Sector 1,65.17,33.3,0.0,7118.0,-70.4,393.24,77.4
S03,Hot afternoon running,4,14.1,330.29,Turn 1 Medium Left,Sector 1,65.97,0.0,15.6,7183.0,-72.7,397.26,77.11
S03,Hot afternoon running,4,14.6,339.4,Turn 1 Medium Left,Sector 1,65.76,33.2,0.0,7166.0,-70.5,393.11,76.89
S03,Hot afternoon running,4,15.1,348.54,Turn 1 Medium Left,Sector 1,65.32,33.4,0.0,7130.0,-66.3,392.61,76.61
S03,Hot afternoon running,4,15.6,357.68,Turn 1 Medium Left,Sector 1,66.17,0.0,11.2,7200.0,-55.3,396.25,76.31
S03,Hot afternoon running,4,16.1,366.81,Turn 1 Medium Left,Sector 1,66.21,1.8,14.1,7203.0,-45.3,395.98,76.06
S03,Hot afternoon running,4,16.6,375.92,Turn 1 Medium Left,Sector 1,65.91,0.0,19.8,7178.0,-24.2,397.12,75.78
S03,Hot afternoon running,4,17.1,385.02,Turn 1 Medium Left,Sector 1,65.19,34.8,0.0,7120.0,-9.2,392.98,75.58
S03,Hot afternoon running,4,17.6,394.24,Back Straight,Sector 2,68.22,100.0,0.0,7367.0,1.6,385.9,75.76
S03,Hot afternoon running,4,18.1,404.31,Back Straight,Sector 2,75.33,100.0,0.0,7947.0,-0.6,386.47,76.31
S03,Hot afternoon running,4,18.6,415.31,Back Straight,Sector 2,81.58,96.8,0.0,8457.0,0.2,385.78,76.91
S03,Hot afternoon running,4,19.1,427.09,Back Straight,Sector 2,86.92,97.6,0.0,8893.0,2.3,385.71,77.56
S03,Hot afternoon running,4,19.6,439.56,Back Straight,Sector 2,91.61,97.9,0.0,9275.0,-0.9,384.03,78.26
S03,Hot afternoon running,4,20.1,452.63,Back Straight,Sector 2,95.66,100.0,0.0,9606.0,-0.1,384.27,78.99
S03,Hot afternoon running,4,20.6,466.09,Back Straight,Sector 2,97.31,42.5,0.0,9741.0,2.4,390.11,79.05
S03,Hot afternoon running,4,21.1,479.68,Back Straight,Sector 2,98.3,39.7,0.0,9822.0,0.5,391.55,79.08
S03,Hot afternoon running,4,21.6,493.42,Back Straight,Sector 2,99.25,38.5,0.0,9898.0,0.2,391.2,79.13
S03,Hot afternoon running,4,22.1,507.27,Back Straight,Sector 2,100.08,41.1,0.0,9967.0,0.0,391.61,79.18
S03,Hot afternoon running,4,22.6,519.82,Back Straight,Sector 2,80.84,2.7,74.8,8397.0,2.2,396.33,78.68
S03,Hot afternoon running,4,23.1,529.73,Back Straight,Sector 2,66.63,0.9,32.0,7237.0,0.8,396.68,78.19
S03,Hot afternoon running,4,23.6,538.45,Back Straight,Sector 2,60.88,0.4,15.1,6768.0,0.0,397.16,77.7
S03,Hot afternoon running,4,24.1,546.64,Back Straight,Sector 2,59.31,0.1,14.8,6640.0,0.4,396.54,77.38
S03,Hot afternoon running,4,24.6,554.73,Back Straight,Sector 2,57.7,99.7,0.0,6508.0,-1.9,386.39,77.25
S03,Hot afternoon running,4,25.1,562.92,Technical Esses,Sector 2,58.77,1.5,15.6,6596.0,5.6,395.91,76.93
S03,Hot afternoon running,4,25.6,570.99,Technical Esses,Sector 2,58.48,0.0,16.6,6572.0,23.1,395.71,76.63
S03,Hot afternoon running,4,26.1,579.02,Technical Esses,Sector 2,58.33,5.8,13.5,6560.0,36.7,395.74,76.34
S03,Hot afternoon running,4,26.6,587.05,Technical Esses,Sector 2,58.16,0.0,15.0,6545.0,49.8,395.22,76.04
S03,Hot afternoon running,4,27.1,595.08,Technical Esses,Sector 2,58.1,0.0,13.3,6541.0,61.9,396.81,75.73
S03,Hot afternoon running,4,27.6,603.11,Technical Esses,Sector 2,57.85,30.7,0.0,6521.0,74.8,393.18,75.48
S03,Hot afternoon running,4,28.1,611.15,Technical Esses,Sector 2,57.38,36.1,0.0,6482.0,80.5,393.36,75.2
S03,Hot afternoon running,4,28.6,619.18,Technical Esses,Sector 2,57.16,35.7,0.0,6464.0,85.9,392.94,74.92
S03,Hot afternoon running,4,29.1,627.21,Technical Esses,Sector 2,58.26,0.0,14.9,6554.0,86.9,397.39,74.63
S03,Hot afternoon running,4,29.6,635.25,Technical Esses,Sector 2,58.09,0.0,13.4,6540.0,85.7,395.61,74.34
S03,Hot afternoon running,4,30.1,643.29,Technical Esses,Sector 2,57.98,32.7,0.0,6531.0,85.0,393.76,74.12
S03,Hot afternoon running,4,30.6,651.33,Technical Esses,Sector 2,57.96,30.3,0.0,6530.0,80.7,393.13,73.84
S03,Hot afternoon running,4,31.1,659.39,Technical Esses,Sector 2,57.73,35.8,0.0,6511.0,67.2,392.55,73.59
S03,Hot afternoon running,4,31.6,667.43,Technical Esses,Sector 2,57.46,32.5,0.0,6488.0,65.0,393.93,73.31
S03,Hot afternoon running,4,32.1,675.47,Technical Esses,Sector 2,57.42,34.2,0.0,6485.0,49.0,392.65,73.03
S03,Hot afternoon running,4,32.6,683.52,Technical Esses,Sector 2,57.6,33.3,0.0,6500.0,27.5,393.92,72.77
S03,Hot afternoon running,4,33.1,691.53,Technical Esses,Sector 2,57.27,37.0,0.0,6473.0,13.4,392.92,72.51
S03,Hot afternoon running,4,33.6,699.58,Technical Esses,Sector 2,58.37,4.7,9.2,6563.0,1.2,396.38,72.27
S03,Hot afternoon running,4,34.1,708.1,Long Straight,Sector 3,64.63,100.0,0.0,7074.0,1.5,386.5,72.74
S03,Hot afternoon running,4,34.6,717.71,Long Straight,Sector 3,72.16,98.4,0.0,7688.0,-0.7,386.6,73.28
S03,Hot afternoon running,4,35.1,728.29,Long Straight,Sector 3,78.71,97.5,0.0,8223.0,-0.5,385.93,73.89
S03,Hot afternoon running,4,35.6,739.71,Long Straight,Sector 3,84.46,99.4,0.0,8692.0,0.6,385.13,74.55
S03,Hot afternoon running,4,36.1,751.86,Long Straight,Sector 3,89.48,100.0,0.0,9102.0,-2.6,384.67,75.26
S03,Hot afternoon running,4,36.6,764.67,Long Straight,Sector 3,93.89,99.0,0.0,9461.0,-1.7,384.8,76.02
S03,Hot afternoon running,4,37.1,778.03,Long Straight,Sector 3,97.66,98.9,0.0,9769.0,0.0,384.95,76.8
S03,Hot afternoon running,4,37.6,791.87,Long Straight,Sector 3,100.95,100.0,0.0,10038.0,-3.6,383.75,77.63
S03,Hot afternoon running,4,38.1,806.13,Long Straight,Sector 3,103.79,100.0,0.0,10269.0,1.1,384.5,78.48
S03,Hot afternoon running,4,38.6,820.76,Long Straight,Sector 3,106.24,100.0,0.0,10469.0,-3.0,383.18,79.36
S03,Hot afternoon running,4,39.1,835.69,Long Straight,Sector 3,108.32,99.4,0.0,10639.0,-0.1,383.74,80.25
S03,Hot afternoon running,4,39.6,850.88,Long Straight,Sector 3,110.07,97.0,0.0,10782.0,-2.0,382.79,81.13
S03,Hot afternoon running,4,40.1,866.3,Long Straight,Sector 3,111.56,98.9,0.0,10903.0,3.0,382.25,82.03
S03,Hot afternoon running,4,40.6,881.02,Long Straight,Sector 3,96.98,0.0,100.0,9713.0,-1.0,396.04,81.8
S03,Hot afternoon running,4,41.1,892.39,Long Straight,Sector 3,71.78,0.0,100.0,7657.0,0.4,395.91,81.28
S03,Hot afternoon running,4,41.6,900.35,Long Straight,Sector 3,49.1,1.3,50.9,5807.0,1.4,396.99,80.76
S03,Hot afternoon running,4,42.1,906.43,Long Straight,Sector 3,41.68,0.0,16.8,5201.0,-0.8,396.83,80.24
S03,Hot afternoon running,4,42.6,912.06,Long Straight,Sector 3,40.67,2.5,16.6,5118.0,-0.8,395.49,79.86
S03,Hot afternoon running,4,43.1,917.61,Long Straight,Sector 3,39.44,100.0,0.0,5018.0,1.4,388.13,79.62
S03,Hot afternoon running,4,43.6,923.22,Hairpin,Sector 3,39.99,0.0,14.4,5063.0,-12.3,397.02,79.16
S03,Hot afternoon running,4,44.1,928.71,Hairpin,Sector 3,39.99,0.6,12.3,5064.0,-33.5,396.86,78.78
S03,Hot afternoon running,4,44.6,934.19,Hairpin,Sector 3,38.98,26.8,0.0,4981.0,-59.0,393.9,78.39
S03,Hot afternoon running,4,45.1,939.7,Hairpin,Sector 3,40.2,0.0,15.8,5081.0,-73.8,396.59,78.02
S03,Hot afternoon running,4,45.6,945.18,Hairpin,Sector 3,38.73,34.3,0.0,4960.0,-93.5,393.06,77.65
S03,Hot afternoon running,4,46.1,950.68,Hairpin,Sector 3,40.14,3.0,16.0,5075.0,-105.0,396.0,77.28
S03,Hot afternoon running,4,46.6,956.15,Hairpin,Sector 3,39.94,0.0,17.4,5059.0,-117.6,396.81,76.93
S03,Hot afternoon running,4,47.1,961.66,Hairpin,Sector 3,39.95,1.8,15.6,5060.0,-119.8,396.32,76.58
S03,Hot afternoon running,4,47.6,967.13,Hairpin,Sector 3,39.95,2.1,16.7,5060.0,-123.0,397.48,76.23
S03,Hot afternoon running,4,48.1,972.63,Hairpin,Sector 3,39.91,0.6,11.2,5057.0,-115.2,395.3,75.88
S03,Hot afternoon running,4,48.6,978.11,Hairpin,Sector 3,39.02,27.8,0.0,4984.0,-105.9,394.14,75.53
S03,Hot afternoon running,4,49.1,983.58,Hairpin,Sector 3,38.78,29.8,0.0,4965.0,-93.8,393.65,75.19
S03,Hot afternoon running,4,49.6,989.08,Hairpin,Sector 3,40.1,0.0,16.2,5072.0,-76.9,396.05,74.85
S03,Hot afternoon running,4,50.1,994.58,Hairpin,Sector 3,40.09,0.0,18.3,5071.0,-60.9,396.15,74.5
S03,Hot afternoon running,4,50.6,1000.08,Hairpin,Sector 3,39.9,0.0,9.7,5056.0,-38.4,395.88,74.16
S03,Hot afternoon running,4,51.1,1005.57,Hairpin,Sector 3,39.08,31.5,0.0,4989.0,-21.1,393.98,73.84
S03,Hot afternoon running,4,51.6,1011.08,Final Corner,Sector 3,39.19,78.8,0.0,4998.0,-1.7,390.17,73.6
S03,Hot afternoon running,4,52.1,1017.19,Final Corner,Sector 3,47.2,82.8,0.0,5652.0,18.3,389.12,73.73
S03,Hot afternoon running,4,52.6,1024.38,Final Corner,Sector 3,54.58,80.2,0.0,6254.0,26.3,388.22,73.92
S03,Hot afternoon running,4,53.1,1032.53,Final Corner,Sector 3,61.44,83.4,0.0,6814.0,38.5,387.59,74.18
S03,Hot afternoon running,4,53.6,1041.6,Final Corner,Sector 3,67.7,77.1,0.0,7325.0,47.1,388.24,74.47
S03,Hot afternoon running,4,54.1,1051.46,Final Corner,Sector 3,72.75,37.5,0.0,7736.0,54.5,392.46,74.66
S03,Hot afternoon running,4,54.6,1061.72,Final Corner,Sector 3,74.57,38.7,0.0,7885.0,54.1,392.77,74.57
S03,Hot afternoon running,4,55.1,1072.14,Final Corner,Sector 3,75.31,1.3,17.2,7945.0,44.3,395.65,74.34
S03,Hot afternoon running,4,55.6,1082.52,Final Corner,Sector 3,74.77,37.6,0.0,7901.0,30.4,392.11,74.19
S03,Hot afternoon running,4,56.1,1092.93,Final Corner,Sector 3,74.16,38.2,0.0,7851.0,14.9,392.33,73.99
S03,Hot afternoon running,5,0.1,2.11,Main Straight,Sector 1,76.0,100.0,0.0,8001.0,2.3,385.56,74.11
S03,Hot afternoon running,5,0.6,13.18,Main Straight,Sector 1,82.14,93.6,0.0,8502.0,0.1,384.91,74.74
S03,Hot afternoon running,5,1.1,25.04,Main Straight,Sector 1,87.47,96.9,0.0,8937.0,-2.1,385.14,75.43
S03,Hot afternoon running,5,1.6,37.59,Main Straight,Sector 1,92.16,97.3,0.0,9320.0,-1.2,384.84,76.17
S03,Hot afternoon running,5,2.1,50.73,Main Straight,Sector 1,96.21,99.1,0.0,9651.0,2.9,384.36,76.95
S03,Hot afternoon running,5,2.6,64.39,Main Straight,Sector 1,99.73,100.0,0.0,9938.0,-2.2,383.1,77.78
S03,Hot afternoon running,5,3.1,78.5,Main Straight,Sector 1,102.77,100.0,0.0,10186.0,-2.2,383.15,78.62
S03,Hot afternoon running,5,3.6,92.99,Main Straight,Sector 1,105.33,97.4,0.0,10395.0,3.8,383.89,79.47
S03,Hot afternoon running,5,4.1,107.81,Main Straight,Sector 1,107.51,100.0,0.0,10573.0,0.4,382.85,80.34
S03,Hot afternoon running,5,4.6,122.9,Main Straight,Sector 1,109.4,96.6,0.0,10727.0,-0.7,383.49,81.22
S03,Hot afternoon running,5,5.1,138.23,Main Straight,Sector 1,110.98,94.6,0.0,10856.0,1.1,382.63,82.09
S03,Hot afternoon running,5,5.6,153.76,Main Straight,Sector 1,112.32,94.9,0.0,10965.0,1.8,383.86,82.98
S03,Hot afternoon running,5,6.1,169.42,Main Straight,Sector 1,112.8,43.4,0.0,11005.0,-2.2,389.9,83.22
S03,Hot afternoon running,5,6.6,183.82,Main Straight,Sector 1,95.5,1.4,58.3,9592.0,-0.5,395.33,82.69
S03,Hot afternoon running,5,7.1,196.02,Main Straight,Sector 1,83.66,2.2,31.0,8627.0,1.1,395.64,82.15
S03,Hot afternoon running,5,7.6,207.08,Main Straight,Sector 1,77.42,2.4,14.9,8118.0,2.9,395.52,81.62
S03,Hot afternoon running,5,8.1,217.51,Main Straight,Sector 1,73.66,0.0,17.7,7811.0,-1.0,395.42,81.1
S03,Hot afternoon running,5,8.6,227.68,Turn 1 Braking Zone,Sector 1,73.03,1.6,14.7,7759.0,0.0,396.02,80.87
S03,Hot afternoon running,5,9.1,237.57,Turn 1 Braking Zone,Sector 1,69.29,0.0,20.3,7454.0,0.5,396.32,80.43
S03,Hot afternoon running,5,9.6,246.83,Turn 1 Braking Zone,Sector 1,65.23,1.8,15.8,7123.0,1.6,395.96,79.93
S03,Hot afternoon running,5,10.1,255.85,Turn 1 Braking Zone,Sector 1,65.41,0.0,13.9,7137.0,-0.7,395.64,79.72
S03,Hot afternoon running,5,10.6,264.84,Turn 1 Braking Zone,Sector 1,65.58,0.0,13.2,7152.0,4.4,396.18,79.5
S03,Hot afternoon running,5,11.1,273.85,Turn 1 Braking Zone,Sector 1,65.68,2.0,18.3,7160.0,1.6,395.04,79.3
S03,Hot afternoon running,5,11.6,282.8,Turn 1 Medium Left,Sector 1,63.82,38.0,0.0,7008.0,-3.8,392.69,79.0
S03,Hot afternoon running,5,12.1,291.75,Turn 1 Medium Left,Sector 1,64.72,0.0,10.9,7081.0,-24.6,396.09,78.69
S03,Hot afternoon running,5,12.6,300.67,Turn 1 Medium Left,Sector 1,64.61,0.2,15.5,7072.0,-39.7,395.29,78.39
S03,Hot afternoon running,5,13.1,309.59,Turn 1 Medium Left,Sector 1,64.3,36.2,0.0,7047.0,-55.0,392.54,78.16
S03,Hot afternoon running,5,13.6,318.53,Turn 1 Medium Left,Sector 1,64.42,37.4,0.0,7057.0,-63.4,391.8,77.87
S03,Hot afternoon running,5,14.1,327.47,Turn 1 Medium Left,Sector 1,64.37,34.2,0.0,7052.0,-72.9,392.47,77.58
S03,Hot afternoon running,5,14.6,336.4,Turn 1 Medium Left,Sector 1,64.22,40.3,0.0,7041.0,-72.3,392.21,77.31
S03,Hot afternoon running,5,15.1,345.33,Turn 1 Medium Left,Sector 1,64.28,34.5,0.0,7045.0,-68.2,393.07,77.04
S03,Hot afternoon running,5,15.6,354.27,Turn 1 Medium Left,Sector 1,64.4,29.9,0.0,7055.0,-62.3,393.93,76.76
S03,Hot afternoon running,5,16.1,363.21,Turn 1 Medium Left,Sector 1,63.98,35.7,0.0,7020.0,-51.6,392.08,76.47
S03,Hot afternoon running,5,16.6,372.15,Turn 1 Medium Left,Sector 1,63.99,35.8,0.0,7022.0,-32.1,392.25,76.19
S03,Hot afternoon running,5,17.1,381.09,Turn 1 Medium Left,Sector 1,63.74,39.3,0.0,7001.0,-13.7,392.35,75.92
S03,Hot afternoon running,5,17.6,390.03,Back Straight,Sector 2,64.79,98.9,0.0,7087.0,1.4,386.83,75.83
S03,Hot afternoon running,5,18.1,399.66,Back Straight,Sector 2,72.23,100.0,0.0,7694.0,2.2,384.6,76.34
S03,Hot afternoon running,5,18.6,410.26,Back Straight,Sector 2,78.87,100.0,0.0,8236.0,0.7,384.81,76.93
S03,Hot afternoon running,5,19.1,421.71,Back Straight,Sector 2,84.69,100.0,0.0,8711.0,4.7,384.77,77.57
S03,Hot afternoon running,5,19.6,433.89,Back Straight,Sector 2,89.71,95.4,0.0,9121.0,0.4,383.98,78.24
S03,Hot afternoon running,5,20.1,446.72,Back Straight,Sector 2,94.08,100.0,0.0,9477.0,0.5,383.92,78.98
S03,Hot afternoon running,5,20.6,460.07,Back Straight,Sector 2,96.8,43.5,0.0,9699.0,-2.9,389.96,79.29
S03,Hot afternoon running,5,21.1,473.6,Back Straight,Sector 2,97.89,45.8,0.0,9788.0,-0.5,390.23,79.36
S03,Hot afternoon running,5,21.6,487.29,Back Straight,Sector 2,98.9,40.9,0.0,9870.0,-2.7,390.01,79.41
S03,Hot afternoon running,5,22.1,501.1,Back Straight,Sector 2,99.75,38.7,0.0,9940.0,1.7,390.97,79.43
S03,Hot afternoon running,5,22.6,514.87,Back Straight,Sector 2,95.34,1.3,100.0,9580.0,0.8,395.39,79.26
S03,Hot afternoon running,5,23.1,526.18,Back Straight,Sector 2,73.41,0.0,58.0,7790.0,0.3,396.39,78.76
S03,Hot afternoon running,5,23.6,535.44,Back Straight,Sector 2,63.47,1.8,21.7,6979.0,-1.4,395.22,78.26
S03,Hot afternoon running,5,24.1,543.88,Back Straight,Sector 2,59.19,0.0,14.2,6630.0,0.7,395.18,77.77
S03,Hot afternoon running,5,24.6,551.94,Back Straight,Sector 2,58.07,3.4,15.6,6538.0,2.0,395.81,77.45
S03,Hot afternoon running,5,25.1,560.03,Technical Esses,Sector 2,59.24,0.0,17.0,6634.0,-2.1,395.67,77.32
S03,Hot afternoon running,5,25.6,568.03,Technical Esses,Sector 2,57.82,0.0,14.3,6518.0,16.3,396.34,76.95
S03,Hot afternoon running,5,26.1,576.02,Technical Esses,Sector 2,57.72,9.7,18.2,6510.0,31.1,393.28,76.66
S03,Hot afternoon running,5,26.6,583.95,Technical Esses,Sector 2,57.08,41.0,0.0,6458.0,46.9,390.54,76.41
S03,Hot afternoon running,5,27.1,591.92,Technical Esses,Sector 2,57.02,35.0,0.0,6452.0,56.3,392.8,76.12
S03,Hot afternoon running,5,27.6,599.91,Technical Esses,Sector 2,57.05,36.1,0.0,6455.0,68.0,392.28,75.82
S03,Hot afternoon running,5,28.1,607.85,Technical Esses,Sector 2,56.98,28.9,0.0,6449.0,83.1,392.87,75.52
S03,Hot afternoon running,5,28.6,615.82,Technical Esses,Sector 2,56.89,39.7,0.0,6442.0,88.8,392.58,75.24
S03,Hot afternoon running,5,29.1,623.82,Technical Esses,Sector 2,57.26,35.3,0.0,6473.0,93.0,391.41,74.96
S03,Hot afternoon running,5,29.6,631.78,Technical Esses,Sector 2,57.07,33.4,0.0,6457.0,91.9,393.27,74.66
S03,Hot afternoon running,5,30.1,639.77,Technical Esses,Sector 2,56.99,33.6,0.0,6450.0,90.5,391.24,74.38
S03,Hot afternoon running,5,30.6,647.74,Technical Esses,Sector 2,56.81,35.3,0.0,6435.0,81.1,392.59,74.1
S03,Hot afternoon running,5,31.1,655.73,Technical Esses,Sector 2,57.98,0.0,15.4,6531.0,71.9,395.19,73.81
S03,Hot afternoon running,5,31.6,663.7,Technical Esses,Sector 2,57.91,1.0,18.9,6526.0,60.5,395.78,73.54
S03,Hot afternoon running,5,32.1,671.67,Technical Esses,Sector 2,57.5,34.5,0.0,6492.0,57.3,391.65,73.34
S03,Hot afternoon running,5,32.6,679.65,Technical Esses,Sector 2,57.24,31.1,0.0,6470.0,40.8,393.27,73.05
S03,Hot afternoon running,5,33.1,687.63,Technical Esses,Sector 2,57.24,26.8,0.0,6471.0,25.6,393.33,72.77
S03,Hot afternoon running,5,33.6,695.59,Technical Esses,Sector 2,57.04,35.2,0.0,6454.0,7.8,391.58,72.52
S03,Hot afternoon running,5,34.1,703.72,Long Straight,Sector 3,60.7,98.7,0.0,6753.0,-2.9,386.2,72.67
S03,Hot afternoon running,5,34.6,712.83,Long Straight,Sector 3,68.68,97.5,0.0,7405.0,0.6,384.6,73.18
S03,Hot afternoon running,5,35.1,722.96,Long Straight,Sector 3,75.7,100.0,0.0,7977.0,0.8,385.32,73.76
S03,Hot afternoon running,5,35.6,734.0,Long Straight,Sector 3,81.94,100.0,0.0,8486.0,-0.2,383.13,74.41
S03,Hot afternoon running,5,36.1,745.84,Long Straight,Sector 3,87.4,96.4,0.0,8932.0,-0.9,385.24,75.11
S03,Hot afternoon running,5,36.6,758.37,Long Straight,Sector 3,91.97,100.0,0.0,9305.0,1.3,383.49,75.84
S03,Hot afternoon running,5,37.1,771.49,Long Straight,Sector 3,96.02,100.0,0.0,9635.0,0.0,382.84,76.61
S03,Hot afternoon running,5,37.6,785.13,Long Straight,Sector 3,99.59,100.0,0.0,9926.0,1.9,383.81,77.43
S03,Hot afternoon running,5,38.1,799.22,Long Straight,Sector 3,102.63,96.4,0.0,10175.0,-0.6,383.32,78.27
S03,Hot afternoon running,5,38.6,813.69,Long Straight,Sector 3,105.22,99.2,0.0,10386.0,0.7,382.38,79.13
S03,Hot afternoon running,5,39.1,828.5,Long Straight,Sector 3,107.43,99.0,0.0,10566.0,-0.1,381.63,80.01
S03,Hot afternoon running,5,39.6,843.58,Long Straight,Sector 3,109.31,99.1,0.0,10720.0,2.4,383.0,80.89
S03,Hot afternoon running,5,40.1,858.9,Long Straight,Sector 3,110.93,99.6,0.0,10852.0,0.2,382.64,81.79
S03,Hot afternoon running,5,40.6,874.27,Long Straight,Sector 3,107.06,0.0,100.0,10536.0,-1.8,395.93,82.12
S03,Hot afternoon running,5,41.1,887.05,Long Straight,Sector 3,81.93,1.0,100.0,8485.0,0.9,395.95,81.59
S03,Hot afternoon running,5,41.6,896.34,Long Straight,Sector 3,56.93,1.8,84.7,6445.0,-3.5,395.12,81.07
S03,Hot afternoon running,5,42.1,902.96,Long Straight,Sector 3,43.85,0.0,20.3,5378.0,1.1,395.78,80.55
S03,Hot afternoon running,5,42.6,908.66,Long Straight,Sector 3,39.53,99.2,0.0,5026.0,-0.8,387.77,80.17
S03,Hot afternoon running,5,43.1,914.33,Long Straight,Sector 3,41.58,0.0,14.0,5193.0,0.5,396.29,79.79
S03,Hot afternoon running,5,43.6,919.93,Long Straight,Sector 3,40.41,3.2,12.8,5097.0,-1.6,394.88,79.42
S03,Hot afternoon running,5,44.1,925.42,Hairpin,Sector 3,39.71,1.2,15.4,5041.0,-21.8,395.81,79.01
S03,Hot afternoon running,5,44.6,930.91,Hairpin,Sector 3,39.95,0.6,16.1,5060.0,-42.9,395.76,78.63
S03,Hot afternoon running,5,45.1,936.42,Hairpin,Sector 3,39.94,0.0,14.5,5059.0,-68.1,395.86,78.25
S03,Hot afternoon running,5,45.6,941.93,Hairpin,Sector 3,39.91,1.4,15.7,5056.0,-86.2,396.2,77.88
S03,Hot afternoon running,5,46.1,947.43,Hairpin,Sector 3,39.77,0.0,13.1,5045.0,-97.3,396.0,77.51
S03,Hot afternoon running,5,46.6,952.92,Hairpin,Sector 3,39.74,0.0,12.9,5043.0,-109.0,395.23,77.14
S03,Hot afternoon running,5,47.1,958.42,Hairpin,Sector 3,39.91,1.7,13.1,5057.0,-117.1,395.69,76.78
