session_id,lap_number,session_time_s,lap_time_s,distance_m,track_section,sector,speed_kmh,throttle_pct,brake_pressure_pct,rpm,steering_angle_deg,battery_voltage_v,powertrain_temp_c
S03,2,68.9,9.6,246.21,Turn 1 Braking Zone,Sector 1,64.7,0.0,15.9,7079.0,1.1,397.05,74.56
S03,2,69.0,9.7,247.99,Turn 1 Braking Zone,Sector 1,63.9,76.4,0.0,7014.0,-1.0,390.67,74.61
S03,2,69.1,9.8,249.8,Turn 1 Braking Zone,Sector 1,65.08,0.0,14.2,7111.0,-2.1,397.29,74.52
S03,2,69.2,9.9,251.59,Turn 1 Braking Zone,Sector 1,64.37,3.5,11.7,7052.0,-0.5,396.72,74.43
S03,2,69.3,10.0,253.36,Turn 1 Braking Zone,Sector 1,63.78,81.1,0.0,7004.0,-1.9,388.92,74.49
S03,2,69.4,10.1,255.16,Turn 1 Braking Zone,Sector 1,65.05,0.6,11.1,7108.0,-0.0,397.82,74.4
S03,2,69.5,10.2,256.96,Turn 1 Braking Zone,Sector 1,64.49,3.6,15.1,7063.0,-1.5,397.29,74.32
S03,2,69.6,10.3,258.73,Turn 1 Braking Zone,Sector 1,63.73,75.6,0.0,7000.0,1.4,390.87,74.37
S03,2,69.7,10.4,260.53,Turn 1 Braking Zone,Sector 1,64.91,0.7,14.8,7096.0,0.1,397.33,74.28
S03,2,69.8,10.5,262.31,Turn 1 Braking Zone,Sector 1,64.16,76.1,0.0,7035.0,-4.3,390.93,74.33
S03,2,69.9,10.6,264.13,Turn 1 Braking Zone,Sector 1,65.34,0.0,12.8,7131.0,1.1,397.84,74.24
S03,2,70.0,10.7,265.92,Turn 1 Braking Zone,Sector 1,64.69,0.0,14.8,7079.0,-0.3,397.32,74.15
S03,2,70.1,10.8,267.7,Turn 1 Braking Zone,Sector 1,63.95,81.8,0.0,7018.0,1.0,389.26,74.21
S03,2,70.2,10.9,269.51,Turn 1 Braking Zone,Sector 1,65.23,4.4,16.6,7122.0,-0.7,397.1,74.13
S03,2,70.3,11.0,271.3,Turn 1 Braking Zone,Sector 1,64.39,2.0,16.8,7054.0,0.7,396.41,74.04
S03,2,70.4,11.1,273.06,Turn 1 Braking Zone,Sector 1,63.54,79.6,0.0,6985.0,-0.6,389.52,74.1
S03,2,70.5,11.2,274.86,Turn 1 Braking Zone,Sector 1,64.79,0.0,15.3,7087.0,-2.2,397.16,74.01
S03,2,70.6,11.3,276.64,Turn 1 Braking Zone,Sector 1,64.02,81.1,0.0,7024.0,1.4,389.61,74.07
S03,2,70.7,11.4,278.46,Turn 1 Braking Zone,Sector 1,65.29,3.6,14.7,7127.0,-1.7,396.74,73.99
S03,2,70.8,11.5,280.25,Turn 1 Medium Left,Sector 1,64.54,0.0,14.2,7067.0,0.6,397.55,73.9
S03,2,70.9,11.6,282.02,Turn 1 Medium Left,Sector 1,63.83,38.0,0.0,7008.0,-1.9,394.01,73.88
S03,2,71.0,11.7,283.81,Turn 1 Medium Left,Sector 1,64.33,3.6,11.8,7049.0,-7.7,397.53,73.8
S03,2,71.1,11.8,285.58,Turn 1 Medium Left,Sector 1,63.74,37.0,0.0,7001.0,-12.0,393.77,73.77
S03,2,71.2,11.9,287.36,Turn 1 Medium Left,Sector 1,64.23,0.0,12.7,7041.0,-15.8,397.27,73.69
S03,2,71.3,12.0,289.13,Turn 1 Medium Left,Sector 1,63.58,41.2,0.0,6989.0,-15.5,393.54,73.67
S03,2,71.4,12.1,290.91,Turn 1 Medium Left,Sector 1,64.15,36.2,0.0,7034.0,-24.5,392.42,73.65
S03,2,71.5,12.2,292.71,Turn 1 Medium Left,Sector 1,64.61,0.0,14.5,7073.0,-26.6,397.26,73.56
S03,2,71.6,12.3,294.48,Turn 1 Medium Left,Sector 1,63.88,32.7,0.0,7013.0,-27.0,394.62,73.53
S03,2,71.7,12.4,296.27,Turn 1 Medium Left,Sector 1,64.29,0.0,17.0,7046.0,-29.1,397.52,73.44
S03,2,71.8,12.5,298.03,Turn 1 Medium Left,Sector 1,63.44,30.7,0.0,6976.0,-35.7,394.41,73.41
S03,2,71.9,12.6,299.8,Turn 1 Medium Left,Sector 1,63.81,36.8,0.0,7007.0,-43.1,393.82,73.39
S03,2,72.0,12.7,301.59,Turn 1 Medium Left,Sector 1,64.29,0.1,12.5,7046.0,-37.1,398.26,73.3
S03,2,72.1,12.8,303.36,Turn 1 Medium Left,Sector 1,63.66,35.0,0.0,6995.0,-41.1,393.17,73.28
S03,2,72.2,12.9,305.14,Turn 1 Medium Left,Sector 1,64.12,32.8,0.0,7032.0,-50.5,394.86,73.25
S03,2,72.3,13.0,306.93,Turn 1 Medium Left,Sector 1,64.53,1.4,18.2,7065.0,-48.6,396.86,73.17
S03,2,72.4,13.1,308.7,Turn 1 Medium Left,Sector 1,63.61,35.1,0.0,6990.0,-54.6,393.6,73.14
S03,2,72.5,13.2,310.48,Turn 1 Medium Left,Sector 1,64.06,33.1,0.0,7027.0,-56.2,393.47,73.12
S03,2,72.6,13.3,312.27,Turn 1 Medium Left,Sector 1,64.48,0.0,11.2,7061.0,-54.7,396.57,73.03
S03,2,72.7,13.4,314.04,Turn 1 Medium Left,Sector 1,63.91,35.8,0.0,7015.0,-54.0,393.52,73.01
S03,2,72.8,13.5,315.83,Turn 1 Medium Left,Sector 1,64.38,1.5,14.8,7053.0,-59.8,397.65,72.92
S03,2,72.9,13.6,317.6,Turn 1 Medium Left,Sector 1,63.63,32.5,0.0,6993.0,-64.7,393.93,72.9
S03,2,73.0,13.7,319.38,Turn 1 Medium Left,Sector 1,64.04,36.3,0.0,7026.0,-62.8,393.76,72.88
S03,2,73.1,13.8,321.17,Turn 1 Medium Left,Sector 1,64.51,1.9,15.6,7064.0,-69.3,398.34,72.79
S03,2,73.2,13.9,322.94,Turn 1 Medium Left,Sector 1,63.73,35.8,0.0,7000.0,-67.2,394.51,72.77
S03,2,73.3,14.0,324.72,Turn 1 Medium Left,Sector 1,64.19,33.8,0.0,7038.0,-67.4,393.2,72.75
S03,2,73.4,14.1,326.52,Turn 1 Medium Left,Sector 1,64.62,1.3,15.9,7073.0,-67.8,397.69,72.66
S03,2,73.5,14.2,328.29,Turn 1 Medium Left,Sector 1,63.82,34.2,0.0,7007.0,-69.4,392.57,72.64
S03,2,73.6,14.3,330.07,Turn 1 Medium Left,Sector 1,64.25,0.0,12.3,7043.0,-70.1,397.17,72.55
S03,2,73.7,14.4,331.84,Turn 1 Medium Left,Sector 1,63.63,35.6,0.0,6992.0,-74.7,393.59,72.53
S03,2,73.8,14.5,333.62,Turn 1 Medium Left,Sector 1,64.09,34.2,0.0,7030.0,-71.1,394.16,72.51
S03,2,73.9,14.6,335.41,Turn 1 Medium Left,Sector 1,64.53,0.0,10.8,7065.0,-74.2,397.89,72.42
S03,2,74.0,14.7,337.19,Turn 1 Medium Left,Sector 1,63.98,29.2,0.0,7021.0,-70.9,394.66,72.39
S03,2,74.1,14.8,338.98,Turn 1 Medium Left,Sector 1,64.33,0.0,16.5,7049.0,-72.6,397.31,72.3
S03,2,74.2,14.9,340.74,Turn 1 Medium Left,Sector 1,63.5,33.5,0.0,6982.0,-69.2,393.26,72.28
S03,2,74.3,15.0,342.52,Turn 1 Medium Left,Sector 1,63.92,28.7,0.0,7016.0,-72.9,394.45,72.25
S03,2,74.4,15.1,344.3,Turn 1 Medium Left,Sector 1,64.26,0.1,15.5,7044.0,-71.2,398.08,72.16
S03,2,74.5,15.2,346.07,Turn 1 Medium Left,Sector 1,63.48,35.9,0.0,6980.0,-68.8,394.04,72.14
S03,2,74.6,15.3,347.84,Turn 1 Medium Left,Sector 1,63.95,33.7,0.0,7018.0,-68.2,394.41,72.12
S03,2,74.7,15.4,349.63,Turn 1 Medium Left,Sector 1,64.38,0.0,17.7,7053.0,-65.1,397.18,72.03
S03,2,74.8,15.5,351.4,Turn 1 Medium Left,Sector 1,63.48,32.3,0.0,6980.0,-63.5,393.93,72.01
S03,2,74.9,15.6,353.17,Turn 1 Medium Left,Sector 1,63.89,38.0,0.0,7013.0,-66.7,393.38,71.99
S03,2,75.0,15.7,354.96,Turn 1 Medium Left,Sector 1,64.39,0.0,17.2,7054.0,-62.7,396.81,71.9
S03,2,75.1,15.8,356.72,Turn 1 Medium Left,Sector 1,63.52,34.5,0.0,6984.0,-57.4,395.25,71.88
S03,2,75.2,15.9,358.5,Turn 1 Medium Left,Sector 1,63.97,35.6,0.0,7020.0,-57.8,393.44,71.86
S03,2,75.3,16.0,360.29,Turn 1 Medium Left,Sector 1,64.43,1.9,11.1,7057.0,-57.4,397.75,71.78
S03,2,75.4,16.1,362.06,Turn 1 Medium Left,Sector 1,63.87,30.5,0.0,7012.0,-50.3,394.12,71.75
S03,2,75.5,16.2,363.85,Turn 1 Medium Left,Sector 1,64.24,0.0,17.5,7042.0,-46.0,396.19,71.67
S03,2,75.6,16.3,365.61,Turn 1 Medium Left,Sector 1,63.36,31.3,0.0,6970.0,-45.8,394.83,71.64
S03,2,75.7,16.4,367.38,Turn 1 Medium Left,Sector 1,63.75,29.1,0.0,7002.0,-47.5,395.21,71.61
S03,2,75.8,16.5,369.16,Turn 1 Medium Left,Sector 1,64.09,39.1,0.0,7030.0,-37.8,392.33,71.6
S03,2,75.9,16.6,370.95,Turn 1 Medium Left,Sector 1,64.61,7.9,16.6,7072.0,-39.6,397.35,71.53
S03,2,76.0,16.7,372.73,Turn 1 Medium Left,Sector 1,63.78,35.3,0.0,7004.0,-35.5,393.17,71.51
S03,2,76.1,16.8,374.51,Turn 1 Medium Left,Sector 1,64.23,0.0,15.2,7042.0,-31.0,397.93,71.43
S03,2,76.2,16.9,376.27,Turn 1 Medium Left,Sector 1,63.47,34.2,0.0,6979.0,-29.2,394.97,71.41
S03,2,76.3,17.0,378.05,Turn 1 Medium Left,Sector 1,63.91,33.0,0.0,7015.0,-22.6,395.66,71.38
S03,2,76.4,17.1,379.83,Turn 1 Medium Left,Sector 1,64.32,0.0,13.1,7048.0,-21.1,397.37,71.3
S03,2,76.5,17.2,381.6,Turn 1 Medium Left,Sector 1,63.66,37.2,0.0,6994.0,-17.5,394.07,71.28
S03,2,76.6,17.3,383.38,Turn 1 Medium Left,Sector 1,64.15,40.4,0.0,7034.0,-8.4,393.02,71.28
S03,2,76.7,17.4,385.18,Turn 1 Medium Left,Sector 1,64.69,0.7,11.9,7079.0,-8.5,396.33,71.19
S03,2,76.8,17.5,386.96,Turn 1 Medium Left,Sector 1,64.09,39.6,0.0,7030.0,-3.3,394.9,71.18
S03,2,76.9,17.6,388.76,Turn 1 Medium Left,Sector 1,64.62,0.0,11.0,7073.0,1.8,397.82,71.1
S03,2,77.0,17.7,390.54,Back Straight,Sector 2,64.07,93.3,0.0,7028.0,1.4,388.44,71.19
S03,2,77.1,17.8,392.36,Back Straight,Sector 2,65.55,100.0,0.0,7149.0,-1.9,387.06,71.3
S03,2,77.2,17.9,394.22,Back Straight,Sector 2,67.11,100.0,0.0,7276.0,-1.6,387.45,71.41
S03,2,77.3,18.0,396.13,Back Straight,Sector 2,68.64,91.9,0.0,7401.0,-0.7,387.7,71.5
S03,2,77.4,18.1,398.07,Back Straight,Sector 2,70.0,100.0,0.0,7512.0,-0.7,386.26,71.62
S03,2,77.5,18.2,400.06,Back Straight,Sector 2,71.46,100.0,0.0,7631.0,-1.2,387.18,71.74
S03,2,77.6,18.3,402.08,Back Straight,Sector 2,72.88,100.0,0.0,7747.0,0.9,386.9,71.86
S03,2,77.7,18.4,404.14,Back Straight,Sector 2,74.27,98.8,0.0,7860.0,-1.1,386.91,71.98
S03,2,77.8,18.5,406.25,Back Straight,Sector 2,75.61,99.9,0.0,7969.0,2.9,386.99,72.11
S03,2,77.9,18.6,408.38,Back Straight,Sector 2,76.92,96.4,0.0,8077.0,-0.3,387.59,72.23
S03,2,78.0,18.7,410.55,Back Straight,Sector 2,78.16,95.0,0.0,8178.0,-1.5,388.04,72.35
S03,2,78.1,18.8,412.76,Back Straight,Sector 2,79.34,100.0,0.0,8274.0,-0.8,386.49,72.48
S03,2,78.2,18.9,414.99,Back Straight,Sector 2,80.56,96.1,0.0,8374.0,2.7,387.26,72.61
S03,2,78.3,19.0,417.26,Back Straight,Sector 2,81.7,100.0,0.0,8467.0,0.8,385.72,72.75
S03,2,78.4,19.1,419.57,Back Straight,Sector 2,82.86,99.9,0.0,8561.0,-3.0,386.47,72.89
S03,2,78.5,19.2,421.9,Back Straight,Sector 2,83.99,100.0,0.0,8653.0,-1.5,386.36,73.03
S03,2,78.6,19.3,424.26,Back Straight,Sector 2,85.08,100.0,0.0,8743.0,1.0,386.37,73.18
S03,2,78.7,19.4,426.65,Back Straight,Sector 2,86.15,100.0,0.0,8830.0,0.3,386.59,73.33
S03,2,78.8,19.5,429.08,Back Straight,Sector 2,87.19,100.0,0.0,8915.0,0.3,385.96,73.47
S03,2,78.9,19.6,431.53,Back Straight,Sector 2,88.2,97.0,0.0,8997.0,-1.4,386.51,73.62
S03,2,79.0,19.7,434.0,Back Straight,Sector 2,89.15,98.5,0.0,9074.0,-2.0,386.09,73.77
S03,2,79.1,19.8,436.51,Back Straight,Sector 2,90.09,100.0,0.0,9151.0,-0.7,385.88,73.92
S03,2,79.2,19.9,439.03,Back Straight,Sector 2,91.01,100.0,0.0,9227.0,1.5,386.33,74.08
S03,2,79.3,20.0,441.59,Back Straight,Sector 2,91.92,95.2,0.0,9300.0,-0.1,385.7,74.22
S03,2,79.4,20.1,444.16,Back Straight,Sector 2,92.74,98.2,0.0,9368.0,-1.6,386.27,74.38
S03,2,79.5,20.2,446.76,Back Straight,Sector 2,93.58,100.0,0.0,9436.0,0.9,384.97,74.54
S03,2,79.6,20.3,449.38,Back Straight,Sector 2,94.4,99.2,0.0,9503.0,-4.5,385.85,74.7
S03,2,79.7,20.4,452.03,Back Straight,Sector 2,95.2,100.0,0.0,9568.0,-1.3,384.38,74.86
S03,2,79.8,20.5,454.7,Back Straight,Sector 2,95.98,99.8,0.0,9632.0,-0.3,385.48,75.03
S03,2,79.9,20.6,457.38,Back Straight,Sector 2,96.74,39.5,0.0,9694.0,-0.9,393.07,75.04
S03,2,80.0,20.7,460.08,Back Straight,Sector 2,96.92,42.0,0.0,9709.0,1.5,391.74,75.05
S03,2,80.1,20.8,462.77,Back Straight,Sector 2,97.13,38.8,0.0,9726.0,0.5,392.49,75.06
S03,2,80.2,20.9,465.48,Back Straight,Sector 2,97.31,43.3,0.0,9740.0,-2.7,392.45,75.08
S03,2,80.3,21.0,468.18,Back Straight,Sector 2,97.52,42.2,0.0,9758.0,2.9,392.2,75.1
S03,2,80.4,21.1,470.9,Back Straight,Sector 2,97.72,37.8,0.0,9774.0,-0.7,393.42,75.1
S03,2,80.5,21.2,473.62,Back Straight,Sector 2,97.88,45.7,0.0,9787.0,1.9,391.88,75.13
S03,2,80.6,21.3,476.34,Back Straight,Sector 2,98.11,45.4,0.0,9805.0,1.9,391.55,75.16
S03,2,80.7,21.4,479.07,Back Straight,Sector 2,98.33,43.6,0.0,9823.0,-1.1,392.86,75.18
S03,2,80.8,21.5,481.81,Back Straight,Sector 2,98.53,39.4,0.0,9840.0,0.4,393.58,75.19
S03,2,80.9,21.6,484.55,Back Straight,Sector 2,98.69,40.8,0.0,9853.0,-1.5,392.57,75.2
S03,2,81.0,21.7,487.3,Back Straight,Sector 2,98.87,43.2,0.0,9868.0,1.2,392.2,75.22
S03,2,81.1,21.8,490.05,Back Straight,Sector 2,99.06,37.6,0.0,9883.0,0.3,392.61,75.23
S03,2,81.2,21.9,492.81,Back Straight,Sector 2,99.2,41.1,0.0,9895.0,-0.3,392.88,75.24
S03,2,81.3,22.0,495.57,Back Straight,Sector 2,99.37,38.8,0.0,9909.0,-0.3,393.23,75.25
S03,2,81.4,22.1,498.33,Back Straight,Sector 2,99.52,39.6,0.0,9921.0,-0.6,391.88,75.27
S03,2,81.5,22.2,501.1,Back Straight,Sector 2,99.68,42.1,0.0,9934.0,-0.3,391.48,75.28
S03,2,81.6,22.3,503.87,Back Straight,Sector 2,99.85,43.6,0.0,9948.0,2.6,392.27,75.31
S03,2,81.7,22.4,506.65,Back Straight,Sector 2,100.03,44.8,0.0,9963.0,-0.8,391.85,75.33
S03,2,81.8,22.5,509.44,Back Straight,Sector 2,100.22,43.8,0.0,9978.0,0.9,393.04,75.36
S03,2,81.9,22.6,512.23,Back Straight,Sector 2,100.4,0.0,99.4,9993.0,0.4,398.26,75.26
S03,2,82.0,22.7,514.88,Back Straight,Sector 2,95.39,0.0,100.0,9584.0,0.6,397.78,75.17
S03,2,82.1,22.8,517.38,Back Straight,Sector 2,90.35,0.9,98.3,9173.0,0.9,397.43,75.08
S03,2,82.2,22.9,519.76,Back Straight,Sector 2,85.4,3.5,91.4,8768.0,-0.8,396.34,75.0
S03,2,82.3,23.0,522.0,Back Straight,Sector 2,80.79,2.4,75.9,8393.0,-2.1,396.49,74.91
S03,2,82.4,23.1,524.14,Back Straight,Sector 2,76.97,0.0,64.9,8080.0,2.3,397.54,74.82
S03,2,82.5,23.2,526.19,Back Straight,Sector 2,73.7,0.9,49.8,7814.0,0.4,396.8,74.73
S03,2,82.6,23.3,528.16,Back Straight,Sector 2,71.19,2.2,44.8,7609.0,-2.7,396.8,74.64
S03,2,82.7,23.4,530.08,Back Straight,Sector 2,68.93,0.0,41.6,7425.0,-0.2,397.37,74.55
S03,2,82.8,23.5,531.94,Back Straight,Sector 2,66.83,0.0,29.6,7254.0,-2.4,396.54,74.46
S03,2,82.9,23.6,533.75,Back Straight,Sector 2,65.34,1.1,27.6,7132.0,3.9,397.95,74.37
S03,2,83.0,23.7,535.53,Back Straight,Sector 2,63.95,0.0,24.1,7018.0,-2.6,396.52,74.28
S03,2,83.1,23.8,537.27,Back Straight,Sector 2,62.73,1.5,18.2,6919.0,1.8,397.12,74.19
S03,2,83.2,23.9,538.99,Back Straight,Sector 2,61.82,0.0,18.0,6844.0,-2.1,397.29,74.1
S03,2,83.3,24.0,540.68,Back Straight,Sector 2,60.91,3.3,15.0,6770.0,2.1,398.36,74.01
S03,2,83.4,24.1,542.35,Back Straight,Sector 2,60.15,1.9,15.2,6708.0,-1.2,397.81,73.93
S03,2,83.5,24.2,544.0,Back Straight,Sector 2,59.39,0.0,16.1,6646.0,0.1,397.85,73.84
S03,2,83.6,24.3,545.63,Back Straight,Sector 2,58.58,0.1,17.8,6580.0,1.5,398.07,73.75
S03,2,83.7,24.4,547.23,Back Straight,Sector 2,57.68,100.0,0.0,6507.0,1.1,388.07,73.83
S03,2,83.8,24.5,548.88,Back Straight,Sector 2,59.42,0.0,16.3,6649.0,-0.3,397.23,73.74
S03,2,83.9,24.6,550.51,Back Straight,Sector 2,58.6,0.2,12.4,6582.0,0.0,397.63,73.65
S03,2,84.0,24.7,552.12,Back Straight,Sector 2,57.98,0.6,11.4,6531.0,-1.0,397.05,73.56
S03,2,84.1,24.8,553.71,Back Straight,Sector 2,57.4,99.4,0.0,6484.0,-0.2,387.86,73.65
S03,2,84.2,24.9,555.35,Back Straight,Sector 2,59.14,0.4,15.2,6626.0,-0.3,397.25,73.56
S03,2,84.3,25.0,556.98,Back Straight,Sector 2,58.38,0.0,14.2,6564.0,0.3,398.09,73.47
S03,2,84.4,25.1,558.58,Back Straight,Sector 2,57.66,100.0,0.0,6505.0,-0.3,388.86,73.55
S03,2,84.5,25.2,560.23,Technical Esses,Sector 2,59.41,0.0,14.8,6648.0,-0.7,397.64,73.46
S03,2,84.6,25.3,561.86,Technical Esses,Sector 2,58.66,1.0,10.6,6587.0,0.6,397.99,73.38
S03,2,84.7,25.4,563.47,Technical Esses,Sector 2,58.13,0.0,9.5,6543.0,4.6,397.91,73.29
S03,2,84.8,25.5,565.07,Technical Esses,Sector 2,57.65,34.4,0.0,6504.0,11.8,393.86,73.26
S03,2,84.9,25.6,566.69,Technical Esses,Sector 2,58.14,0.0,17.9,6544.0,14.0,397.83,73.17
S03,2,85.0,25.7,568.28,Technical Esses,Sector 2,57.24,37.7,0.0,6471.0,16.6,394.04,73.15
S03,2,85.1,25.8,569.88,Technical Esses,Sector 2,57.79,2.7,18.1,6516.0,21.1,396.72,73.06
S03,2,85.2,25.9,571.46,Technical Esses,Sector 2,56.88,35.9,0.0,6441.0,20.9,395.51,73.04
S03,2,85.3,26.0,573.06,Technical Esses,Sector 2,57.4,29.1,0.0,6484.0,27.3,395.38,73.0
S03,2,85.4,26.1,574.66,Technical Esses,Sector 2,57.79,0.0,13.0,6515.0,32.0,397.44,72.91
S03,2,85.5,26.2,576.25,Technical Esses,Sector 2,57.13,27.0,0.0,6462.0,36.0,394.58,72.87
S03,2,85.6,26.3,577.85,Technical Esses,Sector 2,57.48,29.6,0.0,6490.0,33.3,393.83,72.83
S03,2,85.7,26.4,579.45,Technical Esses,Sector 2,57.87,0.0,12.1,6522.0,39.2,396.54,72.74
S03,2,85.8,26.5,581.05,Technical Esses,Sector 2,57.26,32.7,0.0,6473.0,40.7,394.12,72.71
S03,2,85.9,26.6,582.65,Technical Esses,Sector 2,57.72,3.5,13.4,6510.0,48.1,396.68,72.63
S03,2,86.0,26.7,584.23,Technical Esses,Sector 2,57.05,32.0,0.0,6455.0,46.2,393.95,72.6
S03,2,86.1,26.8,585.83,Technical Esses,Sector 2,57.49,38.0,0.0,6491.0,50.2,394.34,72.58
S03,2,86.2,26.9,587.44,Technical Esses,Sector 2,58.05,4.0,14.7,6537.0,55.0,396.49,72.5
S03,2,86.3,27.0,589.03,Technical Esses,Sector 2,57.3,32.8,0.0,6476.0,52.9,394.69,72.47
S03,2,86.4,27.1,590.64,Technical Esses,Sector 2,57.76,0.0,11.1,6514.0,58.6,398.0,72.38
S03,2,86.5,27.2,592.23,Technical Esses,Sector 2,57.2,32.9,0.0,6468.0,59.1,394.47,72.35
S03,2,86.6,27.3,593.83,Technical Esses,Sector 2,57.66,29.6,0.0,6505.0,63.6,395.05,72.32
S03,2,86.7,27.4,595.44,Technical Esses,Sector 2,58.06,4.0,15.2,6538.0,60.1,396.85,72.24
S03,2,86.8,27.5,597.03,Technical Esses,Sector 2,57.29,31.0,0.0,6475.0,65.4,393.49,72.2
S03,2,86.9,27.6,598.64,Technical Esses,Sector 2,57.72,0.0,14.5,6510.0,67.9,399.18,72.12
S03,2,87.0,27.7,600.22,Technical Esses,Sector 2,56.99,31.6,0.0,6450.0,68.0,393.39,72.09
S03,2,87.1,27.8,601.82,Technical Esses,Sector 2,57.42,32.8,0.0,6486.0,68.9,393.79,72.06
S03,2,87.2,27.9,603.42,Technical Esses,Sector 2,57.88,0.0,17.1,6523.0,74.0,397.17,71.97
S03,2,87.3,28.0,605.01,Technical Esses,Sector 2,57.02,32.3,0.0,6453.0,73.7,395.31,71.94
S03,2,87.4,28.1,606.6,Technical Esses,Sector 2,57.47,30.7,0.0,6490.0,78.6,394.95,71.91
S03,2,87.5,28.2,608.21,Technical Esses,Sector 2,57.89,1.7,17.8,6524.0,74.5,397.32,71.83
S03,2,87.6,28.3,609.79,Technical Esses,Sector 2,56.99,30.4,0.0,6450.0,77.5,394.19,71.79
S03,2,87.7,28.4,611.39,Technical Esses,Sector 2,57.4,37.0,0.0,6484.0,83.3,394.43,71.77
S03,2,87.8,28.5,613.0,Technical Esses,Sector 2,57.94,0.0,12.5,6528.0,81.2,397.75,71.69
S03,2,87.9,28.6,614.59,Technical Esses,Sector 2,57.31,30.2,0.0,6477.0,84.2,393.39,71.65
S03,2,88.0,28.7,616.19,Technical Esses,Sector 2,57.72,0.0,13.5,6510.0,86.6,397.55,71.57
S03,2,88.1,28.8,617.78,Technical Esses,Sector 2,57.04,35.6,0.0,6454.0,89.7,394.71,71.54
S03,2,88.2,28.9,619.38,Technical Esses,Sector 2,57.55,36.3,0.0,6496.0,87.6,393.08,71.52
S03,2,88.3,29.0,620.99,Technical Esses,Sector 2,58.08,3.3,16.8,6539.0,88.3,397.09,71.44
S03,2,88.4,29.1,622.58,Technical Esses,Sector 2,57.23,33.4,0.0,6470.0,91.1,394.6,71.42
S03,2,88.5,29.2,624.18,Technical Esses,Sector 2,57.7,34.5,0.0,6509.0,85.6,393.92,71.39
S03,2,88.6,29.3,625.8,Technical Esses,Sector 2,58.19,0.0,17.0,6548.0,88.3,397.45,71.31
S03,2,88.7,29.4,627.39,Technical Esses,Sector 2,57.33,33.1,0.0,6479.0,92.0,395.18,71.28
S03,2,88.8,29.5,629.0,Technical Esses,Sector 2,57.8,4.7,14.6,6516.0,88.7,397.07,71.2
S03,2,88.9,29.6,630.58,Technical Esses,Sector 2,57.06,30.5,0.0,6456.0,90.6,394.6,71.17
S03,2,89.0,29.7,632.18,Technical Esses,Sector 2,57.48,34.4,0.0,6490.0,88.1,394.37,71.15
S03,2,89.1,29.8,633.79,Technical Esses,Sector 2,57.97,2.1,20.3,6530.0,87.9,397.3,71.07
S03,2,89.2,29.9,635.37,Technical Esses,Sector 2,56.95,29.9,0.0,6447.0,91.7,395.29,71.04
S03,2,89.3,30.0,636.96,Technical Esses,Sector 2,57.35,31.7,0.0,6480.0,90.2,394.66,71.01
S03,2,89.4,30.1,638.57,Technical Esses,Sector 2,57.79,0.0,16.1,6516.0,93.1,398.12,70.92
S03,2,89.5,30.2,640.15,Technical Esses,Sector 2,56.98,36.1,0.0,6450.0,83.9,393.27,70.9
S03,2,89.6,30.3,641.75,Technical Esses,Sector 2,57.5,33.2,0.0,6492.0,85.1,394.36,70.88
S03,2,89.7,30.4,643.36,Technical Esses,Sector 2,57.97,0.0,13.9,6530.0,83.0,397.04,70.79
S03,2,89.8,30.5,644.95,Technical Esses,Sector 2,57.27,31.3,0.0,6473.0,87.8,393.44,70.76
S03,2,89.9,30.6,646.55,Technical Esses,Sector 2,57.7,35.1,0.0,6508.0,86.0,394.32,70.74
S03,2,90.0,30.7,648.17,Technical Esses,Sector 2,58.2,0.0,17.7,6549.0,80.3,397.73,70.66
S03,2,90.1,30.8,649.76,Technical Esses,Sector 2,57.31,31.4,0.0,6476.0,80.4,394.63,70.63
S03,2,90.2,30.9,651.37,Technical Esses,Sector 2,57.74,5.5,16.5,6511.0,81.0,397.65,70.56
S03,2,90.3,31.0,652.95,Technical Esses,Sector 2,56.9,31.5,0.0,6443.0,79.6,394.93,70.53
S03,2,90.4,31.1,654.54,Technical Esses,Sector 2,57.34,35.7,0.0,6479.0,75.0,393.58,70.51
S03,2,90.5,31.2,656.15,Technical Esses,Sector 2,57.86,2.8,13.7,6521.0,77.4,398.43,70.43
S03,2,90.6,31.3,657.73,Technical Esses,Sector 2,57.16,32.4,0.0,6465.0,73.9,394.27,70.4
S03,2,90.7,31.4,659.33,Technical Esses,Sector 2,57.61,36.2,0.0,6501.0,71.6,393.55,70.38
S03,2,90.8,31.5,660.95,Technical Esses,Sector 2,58.14,1.6,13.4,6544.0,69.8,397.02,70.3
S03,2,90.9,31.6,662.55,Technical Esses,Sector 2,57.46,31.0,0.0,6489.0,65.0,395.14,70.28
S03,2,91.0,31.7,664.15,Technical Esses,Sector 2,57.89,0.8,16.7,6524.0,65.7,397.79,70.19
S03,2,91.1,31.8,665.74,Technical Esses,Sector 2,57.05,32.9,0.0,6455.0,59.3,393.71,70.17
S03,2,91.2,31.9,667.34,Technical Esses,Sector 2,57.51,34.3,0.0,6493.0,61.6,394.23,70.15
S03,2,91.3,32.0,668.95,Technical Esses,Sector 2,58.0,0.0,13.5,6532.0,56.7,397.92,70.07
S03,2,91.4,32.1,670.54,Technical Esses,Sector 2,57.31,29.2,0.0,6477.0,55.6,394.81,70.03
S03,2,91.5,32.2,672.14,Technical Esses,Sector 2,57.7,34.1,0.0,6509.0,50.2,394.98,70.01
